date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-01-09,752.21,783.0,782.0,752.21,64591.95,29.87,3.97,745.048,718.922,694.901,56202.01,60039.22,50952.77
2018-01-08,735.02,756.5,752.02,735.02,52204.56,13.66,1.85,729.448,709.532,688.351,53206.12,57201.45,51365.63
2018-01-05,741.0,746.03,738.5,728.22,39989.07,1.43,0.19,718.346,702.628,682.108,57972.98,54812.7,51030.57
2018-01-04,721.4,743.5,737.02,719.33,72205.08,21.16,2.96,714.362,696.968,676.018,74803.38,55481.83,51582.75
2018-01-03,701.5,721.4,715.7,699.74,52019.41,11.85,1.68,699.816,691.764,670.434,67906.78,54621.45,50881.2
2018-01-02,700.0,710.16,704.0,689.89,49612.48,6.51,0.93,692.796,686.924,666.297,63876.43,53826.73,50653.52
2017-12-29,718.0,726.5,696.51,691.6,76038.87,-22.18,-3.09,689.616,683.112,662.994,61196.79,52781.71,50886.28
2017-12-28,687.0,719.9,718.58,671.32,124141.07,54.4,8.19,686.91,678.821,659.303,51652.41,48403.42,49443.97
2017-12-27,684.86,684.86,664.29,662.5,37722.05,-16.52,-2.43,679.574,673.431,654.924,36160.28,39186.11,45137.9
2017-12-26,688.18,692.99,680.6,676.5,31867.66,-7.52,-1.09,683.712,673.822,653.619,41336.13,40264.15,45589.98
2017-12-25,686.0,696.3,688.1,683.72,36214.28,5.18,0.76,681.052,670.88,652.0,43777.04,41866.32,47511.19
2017-12-22,680.0,685.9,682.98,677.01,28317.01,1.24,0.18,676.608,667.17,648.696,44366.64,45529.8,48877.9
2017-12-21,683.0,687.42,681.9,675.5,46680.38,-3.01,-0.44,670.732,661.588,646.047,45154.43,47248.44,51289.15
2017-12-20,669.9,686.86,684.98,664.03,63601.31,17.89,2.68,667.288,655.067,643.627,42211.94,47683.67,54435.08
2017-12-19,663.0,672.44,667.3,661.0,44072.21,1.53,0.23,663.932,649.104,641.921,39192.17,47140.94,57679.93
2017-12-18,660.0,669.8,665.88,658.58,39162.28,12.09,1.85,660.708,645.669,642.406,39955.59,47480.3,60277.15
2017-12-15,664.0,667.95,653.6,650.78,32255.95,-10.95,-1.65,657.732,642.876,643.076,46692.97,48990.84,62734.32
2017-12-14,669.98,671.3,664.68,660.5,31967.94,-3.53,-0.53,652.444,639.784,644.906,49342.46,50484.52,67314.59
2017-12-13,654.99,670.0,668.2,650.72,48502.48,16.88,2.59,642.846,636.416,647.612,53155.39,51089.69,68752.01
2017-12-12,658.7,658.77,651.18,651.02,47889.31,0.19,0.03,634.276,633.416,648.601,55089.72,50915.81,68578.7
2017-12-11,631.0,651.95,651.0,631.0,72849.17,23.72,3.78,630.63,633.119,649.985,55005.01,53156.07,68502.57
2017-12-08,615.42,628.85,627.16,615.42,45503.39,10.47,1.7,628.02,630.222,651.83,51288.71,52225.99,67353.6
2017-12-07,624.95,624.99,616.69,615.26,51032.62,-8.32,-1.33,627.124,630.506,654.372,51626.58,55329.85,68782.36
2017-12-06,631.5,644.1,625.35,620.0,58174.09,-7.61,-1.2,629.986,632.186,656.052,49023.98,61186.5,67912.79
2017-12-05,634.0,647.4,632.95,630.13,47465.76,-4.84,-0.76,632.556,634.738,657.304,46741.91,68218.92,67201.68
2017-12-04,623.95,644.1,637.95,616.72,54267.71,15.6,2.51,635.608,639.143,657.76,51307.12,73073.99,67606.64
2017-12-01,638.01,638.99,622.68,620.13,47192.74,-8.32,-1.32,632.424,643.275,658.515,53163.27,76477.8,67318.95
2017-11-30,635.51,648.48,631.0,626.0,38019.62,-7.12,-1.12,633.888,650.027,659.34,59033.11,84144.65,67368.76
2017-11-29,649.94,651.97,638.2,634.01,46763.72,-10.03,-1.55,634.386,658.807,659.136,73349.02,86414.32,67180.27
2017-11-28,625.06,648.88,648.21,624.0,70291.83,26.92,4.33,636.92,663.785,658.376,89695.92,86241.58,67013.84
2017-11-27,634.0,636.33,622.03,613.01,63548.46,-8.01,-1.27,642.678,666.851,656.867,94840.86,83849.07,66093.03
2017-11-24,635.9,642.5,630.0,622.23,76541.94,-3.73,-0.59,654.126,673.437,656.87,99792.33,82481.21,66966.0
2017-11-23,642.0,646.0,633.49,630.22,109599.13,-17.03,-2.62,666.166,678.237,657.851,109256.19,82234.88,67358.1
2017-11-22,677.0,688.0,650.87,650.0,128498.26,-26.38,-3.9,683.228,679.918,656.431,99479.63,74639.08,67649.89
2017-11-21,669.0,688.8,677.0,662.02,96016.51,-2.15,-0.32,690.65,679.869,652.171,82787.24,66184.44,62478.78
2017-11-20,676.8,685.6,679.27,660.0,88305.82,-10.98,-1.59,691.024,676.376,646.688,72857.28,62139.28,59241.66
2017-11-17,696.0,709.0,690.2,677.77,123861.24,-28.91,-4.02,692.748,673.755,641.395,65170.09,58160.09,56014.96
2017-11-16,686.01,719.96,718.8,686.01,60716.32,30.72,4.46,690.308,668.652,635.601,55213.56,50592.87,51398.62
2017-11-15,678.75,689.99,687.98,674.0,45036.33,9.23,1.36,676.608,659.464,628.791,49798.52,47946.21,50395.74
2017-11-14,687.14,687.22,678.87,677.35,46366.71,-9.01,-1.31,669.088,652.967,622.428,49581.64,47786.1,49102.86
2017-11-13,680.0,692.78,687.89,675.8,49869.84,9.94,1.47,661.728,646.883,616.321,51421.27,48337.0,47833.38
2017-11-10,650.43,683.4,678.0,650.43,74078.6,27.93,4.3,654.762,640.302,609.961,51150.1,51450.8,46835.34
2017-11-09,648.0,654.15,650.3,644.61,33641.13,-0.08,-0.01,646.996,637.465,603.869,45972.17,52481.32,44524.33
2017-11-08,642.33,654.5,650.38,642.33,43951.94,8.31,1.29,642.32,632.944,598.558,46093.89,60660.7,43824.58
2017-11-07,650.58,657.15,642.07,638.18,55564.85,-10.99,-1.68,636.846,624.473,593.316,45990.56,58773.11,43297.31
2017-11-06,641.5,657.62,653.06,640.2,48513.98,13.89,2.17,632.038,616.999,588.216,45252.72,56344.05,42069.39
2017-11-03,628.65,643.44,639.17,628.65,48188.97,12.25,1.95,625.842,609.034,581.951,51751.5,53869.84,41388.25
2017-11-02,626.95,629.78,626.92,621.0,34249.73,3.91,0.63,627.934,602.55,575.875,58990.46,52204.37,40100.62
2017-11-01,620.88,631.54,623.01,619.22,43435.25,4.98,0.81,623.568,598.118,570.452,75227.51,52845.28,39686.62
2017-10-31,622.01,627.6,618.03,611.88,51875.68,-4.05,-0.65,612.1,591.889,564.712,71555.66,50419.62,38348.42
2017-10-30,643.05,644.0,622.08,621.0,81007.86,-27.55,-4.24,601.96,585.759,559.275,67435.38,47329.76,37028.16
2017-10-27,602.11,655.0,649.63,600.03,84383.79,44.54,7.36,592.226,579.62,553.533,55988.17,42219.88,34612.64
2017-10-26,605.0,613.0,605.09,591.91,115434.97,39.42,6.97,577.166,570.272,546.048,45418.28,36567.34,31210.63
2017-10-25,569.75,571.68,565.67,562.06,25076.0,-1.66,-0.29,572.668,564.172,540.732,30463.05,26988.47,26409.01
2017-10-24,572.0,573.8,567.33,563.61,31274.28,-6.08,-1.06,571.678,562.159,537.258,29283.58,27821.51,26021.12
2017-10-23,574.92,580.5,573.41,568.0,23771.82,-0.92,-0.16,569.558,559.432,533.739,27224.15,27794.73,25610.15
2017-10-20,581.0,581.0,574.33,571.76,31534.33,-8.27,-1.42,567.014,554.868,530.017,28451.59,28906.67,26531.9
2017-10-19,561.0,585.15,582.6,560.72,40658.82,21.88,3.9,563.378,549.199,525.793,27716.4,27996.86,25757.15
2017-10-18,554.2,562.59,560.72,554.2,19178.65,3.99,0.72,555.676,542.785,521.198,23513.88,26527.97,24694.19
2017-10-17,560.97,560.97,556.73,554.0,20977.12,-3.96,-0.71,552.64,537.534,517.744,26359.44,26277.21,25389.04
2017-10-16,559.99,566.66,560.69,555.87,29909.01,4.54,0.82,549.306,532.79,514.153,28365.3,26726.55,26057.27
2017-10-13,545.0,556.6,556.15,542.01,27858.42,12.06,2.22,542.722,527.445,510.034,29361.76,27005.4,26830.54
2017-10-12,545.0,547.5,544.09,540.18,19646.22,-1.45,-0.27,535.02,521.823,505.945,28277.32,25853.91,27496.28
2017-10-11,538.1,551.25,545.54,538.1,33406.43,5.48,1.01,529.894,517.291,502.804,29542.05,25829.56,28179.97
2017-10-10,527.05,540.49,540.06,527.01,31006.44,12.29,2.33,522.428,512.357,499.776,26194.98,24220.73,28159.98
2017-10-09,524.54,535.55,527.77,520.1,34891.29,10.13,1.96,516.274,508.046,497.273,25087.79,23425.57,27740.76
2017-09-29,516.0,525.88,517.64,515.5,22436.22,-0.82,-0.16,512.168,505.166,495.505,24649.05,24157.12,26942.78
2017-09-28,507.2,520.2,518.46,507.15,25969.85,10.25,2.02,508.626,502.386,494.382,23430.51,23517.45,27393.52
2017-09-27,508.92,511.03,508.21,506.07,16671.11,-1.08,-0.21,504.688,499.611,493.017,22117.07,22860.41,27031.87
2017-09-26,506.69,510.0,509.29,503.6,25470.49,2.05,0.4,502.286,497.953,492.255,22246.48,24500.87,27123.5
2017-09-25,500.31,508.2,507.24,500.3,32697.56,7.31,1.46,499.818,495.515,491.262,21763.35,25387.98,27108.8
2017-09-22,496.9,500.18,499.93,495.8,16343.53,1.16,0.23,498.164,492.623,490.502,23665.2,26655.67,26924.98
2017-09-21,495.94,500.58,498.77,492.88,19402.68,2.57,0.52,496.146,490.067,490.155,23604.38,29138.64,26972.7
2017-09-20,496.9,500.02,496.2,496.0,17318.16,-0.75,-0.15,494.534,488.317,489.857,23603.75,30530.39,26910.4
2017-09-19,500.3,502.5,496.95,496.01,23054.81,-2.02,-0.41,493.62,487.195,489.748,26755.25,32099.22,27405.24
2017-09-18,490.14,500.5,498.97,490.14,42206.81,9.13,1.86,491.212,486.499,489.261,29012.62,32055.96,28375.35
2017-09-15,492.5,492.5,489.84,488.0,16039.46,-0.87,-0.18,487.082,485.844,488.799,29646.14,29728.44,27442.34
2017-09-14,492.99,494.03,490.71,488.99,19399.49,-0.92,-0.19,483.988,486.378,488.79,34672.9,31269.59,27833.26
2017-09-13,485.0,492.2,491.63,481.38,33075.7,6.72,1.39,482.1,486.422,488.889,37457.03,31203.33,28155.62
2017-09-12,479.5,486.0,484.91,478.4,34341.63,6.59,1.38,480.77,486.556,489.132,37443.19,29746.12,27431.2
2017-09-11,471.09,482.22,478.32,469.98,45374.4,3.95,0.83,481.786,487.009,489.685,35099.3,28829.62,27072.28
2017-09-08,478.25,480.5,474.37,474.0,41173.27,-6.9,-1.43,484.606,488.381,490.76,29810.74,27194.29,26770.13
2017-09-07,485.31,486.9,481.27,480.06,33320.16,-3.71,-0.77,488.768,490.243,491.245,27866.29,24806.75,26540.09
2017-09-06,490.0,492.77,484.98,484.84,33006.5,-5.01,-1.02,490.744,491.397,491.763,24949.63,23290.41,26642.31
2017-09-05,492.88,493.99,489.99,489.5,22622.15,-2.43,-0.49,492.342,492.3,492.056,22049.05,22711.26,27081.7
2017-09-04,495.18,496.66,492.42,491.27,18931.62,-2.76,-0.56,492.232,492.023,491.686,22559.95,24694.75,26753.18
2017-09-01,490.2,496.28,495.18,490.03,31451.0,4.03,0.82,492.156,491.754,491.143,24577.84,25156.25,26961.56
2017-08-31,494.04,494.88,491.15,489.8,18736.86,-1.82,-0.37,491.718,491.201,490.066,21747.21,24396.92,26323.07
2017-08-30,489.7,493.75,492.97,489.16,18503.64,3.53,0.72,492.05,491.355,489.369,21631.2,25107.91,26974.65
2017-08-29,493.02,494.88,489.44,488.01,25176.62,-2.6,-0.53,492.258,491.707,488.863,23373.47,25116.27,27388.18
2017-08-28,493.0,497.29,492.04,491.03,29021.07,-0.95,-0.19,491.814,492.36,488.403,26829.55,25314.93,27504.42
2017-08-25,493.45,494.25,492.99,489.32,17297.88,0.18,0.04,491.352,493.139,487.862,25734.66,26345.97,27973.98
2017-08-24,493.99,496.4,492.81,492.02,18156.78,-1.2,-0.24,490.684,492.246,487.408,27046.63,28273.44,29440.02
2017-08-23,485.45,494.63,494.01,484.32,27214.99,6.79,1.39,490.66,492.128,486.461,28584.62,29994.2,29511.93
2017-08-22,487.4,489.48,487.22,476.0,42457.03,-2.51,-0.51,491.156,491.812,485.342,26859.07,31452.15,29724.69
2017-08-21,488.0,494.4,489.73,486.94,23546.62,0.08,0.02,492.906,491.348,484.879,23800.31,28811.6,28698.34
2017-08-18,492.8,494.44,489.65,488.0,23857.75,-3.04,-0.62,494.926,490.531,484.283,26957.28,28766.88,29656.83
2017-08-17,497.6,497.6,492.69,489.8,25846.73,-3.8,-0.77,493.808,488.93,483.46,29500.24,28249.22,30803.56
2017-08-16,498.0,498.8,496.49,493.0,18587.22,0.52,0.1,493.596,487.383,482.149,31403.77,28841.38,31842.97
2017-08-15,500.11,501.1,495.97,495.01,27163.22,-3.86,-0.77,492.468,486.018,480.168,36045.22,29660.08,33726.61
2017-08-14,485.21,500.1,499.83,485.21,39331.47,15.77,3.26,489.79,484.445,477.997,33822.89,29693.91,33902.67
2017-08-11,489.0,496.55,484.06,483.48,36572.57,-7.57,-1.54,486.136,482.584,475.509,30576.47,29601.98,33699.28
2017-08-10,491.09,499.6,491.63,489.0,35364.38,0.78,0.16,484.052,482.57,474.126,26998.19,30606.6,32756.98
2017-08-09,484.84,492.98,490.85,482.03,41794.47,8.27,1.71,481.17,480.794,472.353,26278.99,29029.67,32286.33
2017-08-08,482.0,484.22,482.58,479.5,16051.58,1.02,0.21,479.568,478.872,470.684,23274.94,27997.24,31644.14
2017-08-07,472.5,482.4,481.56,471.13,23099.37,7.92,1.67,479.1,478.41,469.711,25564.93,28585.08,33071.65
2017-08-04,477.0,478.98,473.64,472.6,18681.14,-3.58,-0.75,479.032,478.034,468.357,28627.49,30546.79,33747.89
2017-08-03,483.68,486.85,477.22,475.63,31768.39,-5.62,-1.16,481.088,477.99,466.973,34215.02,33357.91,34703.66
2017-08-02,480.04,484.88,482.84,478.51,26774.22,2.6,0.54,480.418,476.915,465.911,31780.35,34844.56,35217.46
2017-08-01,481.0,483.0,480.24,477.4,27501.54,-0.98,-0.2,478.176,474.317,464.776,32719.54,37793.13,35755.76
2017-07-31,484.0,487.96,481.22,481.0,38412.18,-2.7,-0.56,477.72,471.548,463.36,31605.23,38111.43,37205.13
2017-07-28,471.0,484.07,483.92,467.71,46618.77,10.05,2.12,477.036,468.433,462.317,32466.08,37796.58,37765.95
2017-07-27,471.63,475.85,473.87,471.1,19595.03,2.24,0.47,474.892,465.682,461.714,32500.81,34907.36,36556.37
2017-07-26,478.05,481.63,471.63,466.56,31470.18,-6.33,-1.32,473.412,463.911,461.671,37908.78,35542.99,37331.25
2017-07-25,482.2,482.8,477.96,476.1,21929.99,0.16,0.03,470.458,462.495,461.854,42866.73,35291.05,37644.18
2017-07-24,474.88,485.35,477.8,474.88,42716.43,4.6,0.97,465.376,461.012,462.161,44617.63,37558.23,37946.72
2017-07-21,466.96,475.01,473.2,463.66,46792.41,6.73,1.44,459.83,458.679,462.505,43127.08,36948.99,38457.53
2017-07-20,455.86,466.89,466.47,455.86,46634.87,9.61,2.1,456.472,455.956,462.482,37313.91,36049.4,37683.09
2017-07-19,454.0,463.62,456.86,452.8,56259.94,4.31,0.95,454.41,454.907,462.796,33177.21,35590.35,37263.46
2017-07-18,451.99,453.99,452.55,448.0,30684.49,2.48,0.55,454.532,455.234,463.588,27715.36,33718.39,36552.39
2017-07-17,457.04,458.04,450.07,446.28,35263.68,-6.34,-1.39,456.648,455.171,464.276,30498.83,36298.84,36743.44
2017-07-14,456.25,458.76,456.41,453.05,17726.57,0.25,0.06,457.528,456.201,465.281,30770.91,37735.32,36907.09
2017-07-13,455.35,461.91,456.16,453.68,25951.35,-1.31,-0.29,455.44,457.745,465.592,34784.89,38205.38,37687.35
2017-07-12,465.8,465.99,457.47,455.0,28950.72,-5.66,-1.22,455.404,459.43,465.999,38003.5,39119.52,38899.92
2017-07-11,454.5,464.58,463.13,454.0,44601.82,8.66,1.91,455.936,461.213,466.845,39721.42,39997.32,39140.82
2017-07-10,446.88,454.9,454.47,442.97,36624.09,8.5,1.91,453.694,463.31,467.34,42098.84,38335.22,38122.63
2017-07-07,451.05,451.1,445.97,441.2,37796.47,-3.22,-0.72,454.874,466.331,468.261,44699.73,39966.06,38046.88
2017-07-06,458.11,460.2,455.98,450.6,42044.39,-4.15,-0.9,460.05,469.007,469.249,41625.87,39316.78,37728.59
2017-07-05,453.01,460.33,460.13,453.01,37540.32,8.21,1.82,463.456,470.684,469.666,40235.54,38936.57,37073.93
2017-07-04,458.96,460.0,451.92,449.0,56488.95,-8.45,-1.83,466.49,471.942,469.628,40273.22,39386.4,37138.63
2017-07-03,474.2,474.2,460.37,457.9,49628.53,-11.48,-2.43,472.926,473.38,469.473,34571.59,37188.04,35334.3
2017-06-30,471.51,474.16,471.85,467.8,22427.17,-1.16,-0.24,477.788,474.36,468.675,35232.4,36078.86,33814.94
2017-06-29,476.3,477.35,473.01,470.0,35092.72,-2.29,-0.48,477.964,473.438,467.448,37007.69,37169.32,33782.84
2017-06-28,484.09,484.09,475.3,473.0,37728.74,-8.8,-1.82,477.912,472.567,466.261,37637.61,38680.33,34058.44
2017-06-27,482.82,485.0,484.1,480.85,27980.78,-0.58,-0.12,477.394,472.476,464.643,38499.57,38284.32,34387.62
2017-06-26,473.01,485.0,484.68,472.0,52932.57,11.95,2.53,473.834,471.37,463.034,39804.49,37910.04,34357.91
2017-06-23,472.86,474.88,472.73,468.33,31303.62,-0.02,-0.0,470.932,470.19,461.33,36925.31,36127.69,33156.21
2017-06-22,473.02,477.93,472.75,471.2,38242.34,0.04,0.01,468.912,469.491,460.21,37330.95,36140.41,33602.33
2017-06-21,469.55,473.0,472.71,466.03,42038.54,6.41,1.38,467.222,468.647,459.282,39723.04,35211.29,34112.94
2017-06-20,473.0,474.88,466.3,465.66,34505.39,-3.87,-0.82,467.558,467.313,457.736,38069.06,34890.86,33777.08
2017-06-19,461.96,470.39,470.17,461.96,38536.68,7.54,1.63,468.906,465.565,456.462,36015.58,33480.57,33967.36
2017-06-16,461.5,467.49,462.63,461.26,33331.8,-1.67,-0.36,469.448,462.989,454.43,35330.07,31551.02,33255.56
2017-06-15,475.0,475.48,464.3,464.0,50202.8,-10.09,-2.13,470.07,461.457,452.629,34949.87,30396.36,32964.73
2017-06-14,472.79,477.5,474.39,470.48,33768.63,1.35,0.28,470.072,459.955,450.92,30699.53,29436.56,32962.84
2017-06-13,473.05,474.5,473.04,467.0,24237.98,0.16,0.03,467.068,456.81,448.178,31712.66,30490.92,32946.77
2017-06-12,467.0,475.44,472.88,465.0,35109.16,7.14,1.53,462.224,454.698,445.199,30945.55,30805.79,32851.74
2017-06-09,464.24,470.8,465.74,463.0,31430.76,1.43,0.31,456.53,452.47,442.163,27771.96,30184.72,32619.67
2017-06-08,461.32,464.4,464.31,458.5,28951.11,4.94,1.07,452.844,450.928,439.381,25842.86,31064.26,32350.1
2017-06-07,449.12,460.0,459.37,449.12,38834.3,10.55,2.35,449.838,449.917,436.603,28173.6,33014.59,33542.64
2017-06-06,444.97,449.0,448.82,444.2,20402.44,4.41,0.99,446.552,448.158,433.909,29269.19,32663.31,33637.01
2017-06-05,448.04,449.0,444.41,442.35,19241.2,-2.9,-0.65,447.172,447.358,432.277,30666.03,34454.14,34488.74
2017-06-02,450.0,450.95,447.31,445.6,21785.26,-1.97,-0.44,448.41,445.871,430.857,32597.47,34960.1,34862.14
2017-06-01,442.5,449.95,449.28,441.01,40604.78,6.34,1.43,449.012,443.8,429.372,36285.65,35533.1,34786.27
2017-05-31,450.0,450.5,442.94,440.11,44312.25,-8.98,-1.99,449.996,441.884,427.512,37855.58,36489.11,33920.62
2017-05-26,450.82,455.6,451.92,448.0,27386.64,1.32,0.29,449.764,439.545,426.039,36057.42,35402.62,34180.3
2017-05-25,448.71,452.96,450.6,447.5,28898.42,0.28,0.06,447.544,435.7,424.515,38242.26,34897.7,34223.0
2017-05-24,452.9,456.48,450.32,446.0,40226.18,-3.88,-0.85,443.332,431.856,422.883,37322.74,35054.62,35609.29
2017-05-23,442.25,454.47,454.2,442.25,48454.39,12.42,2.81,438.588,427.833,421.311,34780.54,33635.94,37407.61
2017-05-22,439.04,446.01,441.78,436.2,35321.49,0.96,0.22,433.772,423.289,418.529,35122.65,34070.69,37486.79
2017-05-19,429.57,441.8,440.82,429.57,38310.83,11.28,2.63,429.326,419.659,416.466,34747.82,34610.71,38187.36
2017-05-18,425.05,430.7,429.54,425.01,24300.8,2.94,0.69,423.856,417.196,415.191,31553.14,34523.34,38794.71
2017-05-17,429.0,430.19,426.6,424.88,27515.21,-3.52,-0.82,420.38,415.842,414.001,32786.5,34764.17,39457.17
2017-05-16,419.6,431.22,430.12,418.26,50164.9,10.57,2.52,417.078,414.943,412.903,32491.34,34039.44,40560.46
2017-05-15,413.12,420.35,419.55,413.12,33447.35,6.08,1.47,412.806,413.139,411.187,33018.74,31352.12,39491.9
2017-05-12,413.59,415.3,413.47,410.01,22337.42,1.31,0.32,409.992,412.532,409.982,34473.6,32957.97,39001.86
2017-05-11,408.4,414.7,412.16,406.51,30467.64,2.07,0.51,410.536,413.329,409.228,37493.54,33548.3,40167.41
2017-05-10,408.4,414.44,410.09,407.02,26039.38,1.33,0.33,411.304,413.909,408.131,36741.84,36163.95,39994.17
2017-05-09,404.44,409.88,408.76,398.0,52801.92,3.28,0.81,412.808,414.789,406.891,35587.55,41179.28,40868.74
2017-05-08,416.18,417.0,405.48,404.72,40721.65,-10.71,-2.57,413.472,413.768,405.913,29685.5,40902.89,39672.12
2017-05-05,416.2,422.78,416.19,415.1,37437.11,0.19,0.05,415.072,413.273,405.283,31442.34,41764.02,38840.9
2017-05-04,414.63,418.48,416.0,414.63,26709.15,-1.61,-0.39,416.122,413.185,404.069,29603.06,43066.07,38411.9
2017-05-03,411.0,417.66,417.61,411.0,20267.91,5.53,1.34,416.514,412.159,402.752,35586.06,44150.17,39115.94
2017-05-02,411.6,415.0,412.08,409.18,23291.68,-1.4,-0.34,416.77,410.863,401.189,46771.02,47081.48,39326.26
2017-04-28,421.99,423.0,413.48,409.9,49505.87,-7.96,-1.89,414.064,409.234,399.892,52120.28,47631.68,39742.32
2017-04-27,415.53,421.97,421.44,410.43,28240.71,3.48,0.83,411.474,407.431,398.401,52085.69,45045.75,39132.01
2017-04-26,418.85,428.68,417.96,413.01,56624.12,-0.93,-0.22,410.248,405.126,396.342,56529.08,46786.51,39779.34
2017-04-25,404.8,420.17,418.89,404.8,76192.71,20.34,5.1,407.804,402.353,394.385,52714.28,43824.39,39632.64
2017-04-24,400.62,405.0,398.55,389.0,50037.97,-1.98,-0.49,404.956,398.993,392.781,47391.94,40558.19,37487.39
2017-04-21,415.0,415.6,400.53,400.0,49332.92,-14.78,-3.56,404.404,398.058,392.343,43143.08,38441.34,36710.74
2017-04-20,406.09,420.43,415.31,406.09,50457.68,9.57,2.36,403.388,397.292,392.041,38005.81,35917.78,36520.73
2017-04-19,403.0,409.1,405.74,402.86,37550.11,1.09,0.27,400.004,394.952,390.976,37043.95,33757.73,36420.89
2017-04-18,394.6,406.55,404.65,394.6,49581.0,8.86,2.24,396.902,393.344,390.009,34934.51,34081.71,36120.68
2017-04-17,391.0,398.28,395.79,388.55,28793.71,0.34,0.09,393.03,391.515,388.701,33724.45,31571.04,35376.64
2017-04-14,399.43,399.88,395.45,395.0,23646.56,-2.94,-0.74,391.712,390.55,387.65,33739.6,31852.96,35188.09
2017-04-13,390.78,398.59,398.39,390.51,45648.35,8.16,2.09,391.196,389.37,386.611,33829.74,33218.28,35263.52
2017-04-12,385.29,391.0,390.23,384.8,27002.91,4.94,1.28,389.9,387.557,385.167,30471.51,32772.16,34001.93
2017-04-11,388.05,390.7,385.29,380.6,43530.72,-3.91,-1.0,389.786,386.416,384.9,33228.92,35440.89,34370.3
2017-04-10,394.0,394.0,389.2,388.0,28869.48,-3.67,-0.93,390.0,386.569,384.878,29417.62,34416.59,33861.39
2017-04-07,392.99,394.0,392.87,389.6,24097.23,0.96,0.24,389.388,386.628,384.624,29966.32,34980.13,34155.03
2017-04-06,389.01,393.0,391.91,386.63,28857.2,2.25,0.58,387.544,386.789,384.109,32606.81,37123.68,34783.64
2017-04-05,385.66,394.99,389.66,385.0,40789.98,3.3,0.85,385.214,386.999,383.589,35072.81,39084.05,35178.74
2017-03-31,386.2,388.0,386.36,384.18,24474.22,0.22,0.06,383.046,386.674,383.155,37652.87,38159.65,34777.93
2017-03-30,383.0,386.89,386.14,382.6,31612.99,2.49,0.65,383.138,385.886,382.908,39415.57,39182.25,35570.53
2017-03-29,381.01,385.8,383.65,379.9,37299.67,3.39,0.89,383.868,384.749,382.639,39993.93,38523.21,35900.32
2017-03-28,379.95,381.15,380.26,376.66,41187.17,1.44,0.38,386.034,383.852,382.547,41640.54,37308.77,35773.11
2017-03-27,386.03,389.26,378.82,378.39,53690.28,-8.0,-2.07,388.784,382.776,382.776,43095.3,35231.7,35231.7
2017-03-24,392.32,393.22,386.82,385.0,33287.72,-2.97,-0.76,390.302,383.216,383.216,38666.43,33180.75,33180.75
2017-03-23,392.03,393.99,389.79,386.6,34504.81,-4.69,-1.19,388.634,382.765,382.765,38948.94,33167.38,33167.38
2017-03-22,390.53,394.6,394.48,385.0,45532.71,0.47,0.12,385.63,381.761,381.761,37052.49,32976.32,32976.32
2017-03-21,386.55,396.5,394.01,386.5,48460.96,7.6,1.97,381.67,379.642,379.642,32977.0,30883.59,30883.59
2017-03-20,380.5,386.71,386.41,378.88,31545.94,7.93,2.1,376.768,376.768,376.768,27368.11,27368.11,27368.11
2017-03-17,373.1,384.45,378.48,373.1,34700.26,3.71,0.99,374.358,374.358,374.358,26323.65,26323.65,26323.65
2017-03-16,376.56,378.3,374.77,372.8,25022.6,0.09,0.02,372.983,372.983,372.983,23531.45,23531.45,23531.45
2017-03-15,369.5,375.15,374.68,369.01,25155.26,5.18,1.4,372.09,372.09,372.09,22785.88,22785.88,22785.88
2017-03-14,371.55,373.85,369.5,368.34,20416.49,-2.05,-0.55,369.5,369.5,369.5,20416.49,20416.49,20416.49
